"identif","ds","carga","intensidad","ocupacion","vmed","vel.med","carga.med","carga.15","vmed.15","carga.30","vmed.30","carga.45","vmed.45","Hora","diaSemana","diaMes","Mes","fechaTrunc","Dia_semana","festivo","Tipo de Festivo","Festividad"
"PM10021",2016-11-28 04:15:00,0.02,116,0,17.3886088,1.004577,0.4329719,0.02,0.6769837,0.03,1.462862,0.02,0.9223024,"04","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10021",2016-11-28 04:30:00,0.02,152,0,50.107953,1.004577,0.4329719,0.03,1.463039,0.02,0.9224569,0.04,0.8240682,"04","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10021",2016-11-28 04:45:00,0.03,160,0,108.27569,1.004577,0.4329719,0.02,0.9226259,0.04,0.8242015,0.06,1.069654,"04","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10021",2016-11-28 05:00:00,0.02,160,0,68.2853648,1.004577,0.4329719,0.04,0.824369,0.06,1.06984,0.06,1.217005,"05","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10021",2016-11-28 05:15:00,0.04,280,1,61.0143986,1.004577,0.4329719,0.06,1.070011,0.06,1.217223,0.08,1.217005,"05","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10021",2016-11-28 05:30:00,0.06,408,1,79.19184,1.004577,0.4329719,0.06,1.217397,0.08,1.217223,0.14,1.167888,"05","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10021",2016-11-28 05:45:00,0.06,463,1,90.098256,1.004577,0.4329719,0.08,1.217397,0.14,1.168095,0.2,1.217005,"05","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10021",2016-11-28 06:00:00,0.08,604,1,90.098256,1.004577,0.4329719,0.14,1.168268,0.2,1.217223,0.31,1.167888,"06","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10021",2016-11-28 06:15:00,0.14,933,2,86.462784,1.004577,0.4329719,0.2,1.217397,0.31,1.168095,0.43,1.069654,"06","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10021",2016-11-28 06:30:00,0.2,1341,4,90.098256,1.004577,0.4329719,0.31,1.168268,0.43,1.06984,0.59,0.8731853,"06","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10021",2016-11-28 06:45:00,0.31,1980,7,86.462784,1.004577,0.4329719,0.43,1.070011,0.59,0.8733292,0.73,0.7749512,"06","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10021",2016-11-28 07:00:00,0.43,2844,8,79.19184,1.004577,0.4329719,0.59,0.8734975,0.73,0.7750737,0.81,0.4802487,"07","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10021",2016-11-28 07:15:00,0.59,3873,11,64.6498854,1.004577,0.4329719,0.73,0.7752406,0.81,0.4803074,0.88,-0.01092208,"07","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10021",2016-11-28 07:30:00,0.73,5092,14,57.3789192,1.004577,0.4329719,0.81,0.4804698,0.88,-0.01096975,0.89,0.038195,"07","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10021",2016-11-28 07:45:00,0.81,5809,16,35.5660206,1.004577,0.4329719,0.88,-0.01081472,0.89,0.03815797,0.92,-0.2565075,"07","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10021",2016-11-28 08:15:00,0.89,6520,20,2.84668158,1.004577,0.4329719,0.92,-0.256457,0.89,-0.3548638,0.82,0.1855462,"08","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10021",2016-11-28 09:00:00,0.82,6008,20,13.7531294,1.004577,0.4329719,0.78,0.4804698,0.88,0.1855411,0.82,0.2346633,"09","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10021",2016-11-28 09:15:00,0.78,5656,16,35.5660206,1.004577,0.4329719,0.88,0.1856991,0.82,0.2346688,0.75,0.3820145,"09","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10021",2016-11-28 09:30:00,0.88,6208,20,13.7531294,1.004577,0.4329719,0.82,0.2348276,0.75,0.382052,0.61,0.7749512,"09","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10021",2016-11-28 09:45:00,0.82,5769,19,17.3886088,1.004577,0.4329719,0.75,0.3822129,0.61,0.7750737,0.62,0.8731853,"09","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10021",2016-11-28 10:00:00,0.75,5176,15,28.2950618,1.004577,0.4329719,0.61,0.7752406,0.62,0.8733292,0.59,0.9714195,"10","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10021",2016-11-28 10:15:00,0.61,4188,13,57.3789192,1.004577,0.4329719,0.62,0.8734975,0.59,0.9715846,0.61,0.9223024,"10","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10021",2016-11-28 10:30:00,0.62,4200,12,64.6498854,1.004577,0.4329719,0.59,0.9717544,0.61,0.9224569,0.6,0.9223024,"10","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10021",2016-11-28 10:45:00,0.59,4028,11,71.9208442,1.004577,0.4329719,0.61,0.9226259,0.6,0.9224569,0.62,0.9714195,"10","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10021",2016-11-28 11:00:00,0.61,4120,12,68.2853648,1.004577,0.4329719,0.6,0.9226259,0.62,0.9715846,0.63,0.8731853,"11","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10021",2016-11-28 11:15:00,0.6,4119,12,68.2853648,1.004577,0.4329719,0.62,0.9717544,0.63,0.8733292,0.62,0.9714195,"11","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10021",2016-11-28 11:30:00,0.62,4239,12,71.9208442,1.004577,0.4329719,0.63,0.8734975,0.62,0.9715846,0.59,1.020537,"11","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10021",2016-11-28 11:45:00,0.63,4356,12,64.6498854,1.004577,0.4329719,0.62,0.9717544,0.59,1.020712,0.63,0.9714195,"11","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10021",2016-11-28 12:00:00,0.62,4169,12,71.9208442,1.004577,0.4329719,0.59,1.020883,0.63,0.9715846,0.61,0.9223024,"12","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10021",2016-11-28 12:15:00,0.59,4048,12,75.556294,1.004577,0.4329719,0.63,0.9717544,0.61,0.9224569,0.63,0.9223024,"12","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10021",2016-11-28 12:30:00,0.63,4357,12,71.9208442,1.004577,0.4329719,0.61,0.9226259,0.63,0.9224569,0.64,0.9714195,"12","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10021",2016-11-28 12:45:00,0.61,4124,11,68.2853648,1.004577,0.4329719,0.63,0.9226259,0.64,0.9715846,0.69,0.7749512,"12","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10021",2016-11-28 13:00:00,0.63,4321,12,68.2853648,1.004577,0.4329719,0.64,0.9717544,0.69,0.7750737,0.7,0.7749512,"13","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10021",2016-11-28 13:15:00,0.64,4308,12,71.9208442,1.004577,0.4329719,0.69,0.7752406,0.7,0.7750737,0.72,0.8240682,"13","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10021",2016-11-28 13:30:00,0.69,4780,14,57.3789192,1.004577,0.4329719,0.7,0.7752406,0.72,0.8242015,0.78,0.4311316,"13","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10021",2016-11-28 13:45:00,0.7,4920,14,57.3789192,1.004577,0.4329719,0.72,0.824369,0.78,0.4311797,0.75,-0.600327,"13","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10021",2016-11-28 14:00:00,0.72,4972,14,61.0143986,1.004577,0.4329719,0.78,0.4313414,0.75,-0.6005024,0.69,0.8731853,"14","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10021",2016-11-28 14:15:00,0.78,5537,17,31.9305412,1.004577,0.4329719,0.75,-0.6003562,0.69,0.8733292,0.64,0.9223024,"14","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10021",2016-11-28 14:45:00,0.69,4840,13,64.6498854,1.004577,0.4329719,0.64,0.9226259,0.79,0.6276906,0.78,0.1364292,"14","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10021",2016-11-28 15:00:00,0.64,4392,12,68.2853648,1.004577,0.4329719,0.79,0.6278552,0.78,0.1364134,0.69,0.7749512,"15","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10021",2016-11-28 15:15:00,0.79,5695,16,46.4724736,1.004577,0.4329719,0.78,0.1365706,0.69,0.7750737,0.73,0.5293658,"15","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10021",2016-11-28 15:30:00,0.78,5467,19,10.11765,1.004577,0.4329719,0.69,0.7752406,0.73,0.5294352,0.75,0.676717,"15","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10021",2016-11-28 15:45:00,0.69,4805,14,57.3789192,1.004577,0.4329719,0.73,0.5295983,0.75,0.6768183,0.81,0.2837804,"15","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10021",2016-11-28 16:00:00,0.73,5124,16,39.2015074,1.004577,0.4329719,0.75,0.6769837,0.81,0.2837966,0.79,0.4311316,"16","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10021",2016-11-28 16:15:00,0.75,5296,14,50.107953,1.004577,0.4329719,0.81,0.283956,0.79,0.4311797,0.83,0.1855462,"16","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10021",2016-11-28 16:30:00,0.81,5828,18,21.0240956,1.004577,0.4329719,0.79,0.4313414,0.83,0.1855411,0.81,-0.2565075,"16","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10021",2016-11-28 16:45:00,0.79,5712,17,31.9305412,1.004577,0.4329719,0.83,0.1856991,0.81,-0.2566083,0.77,-1.3862,"16","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10021",2016-11-28 17:00:00,0.83,5752,20,13.7531294,1.004577,0.4329719,0.81,-0.256457,0.77,-1.386546,0.75,-1.435317,"17","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10021",2016-11-28 20:15:00,0.7,4808,14,24.659575,1.004577,0.4329719,0.7,0.03831374,0.62,0.6276906,0.58,0.7258341,"20","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10021",2016-11-28 20:30:00,0.7,4848,18,2.84668158,1.004577,0.4329719,0.62,0.6278552,0.58,0.725946,0.54,0.8731853,"20","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10021",2016-11-28 20:45:00,0.62,4316,12,46.4724736,1.004577,0.4329719,0.58,0.7261121,0.54,0.8733292,0.53,0.8240682,"20","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10021",2016-11-28 21:00:00,0.58,3968,12,53.7434324,1.004577,0.4329719,0.54,0.8734975,0.53,0.8242015,0.43,0.9223024,"21","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10021",2016-11-28 21:15:00,0.54,3652,10,64.6498854,1.004577,0.4329719,0.53,0.824369,0.43,0.9224569,0.37,1.020537,"21","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10021",2016-11-28 21:30:00,0.53,3492,12,61.0143986,1.004577,0.4329719,0.43,0.9226259,0.37,1.020712,0.45,1.020537,"21","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10021",2016-11-28 21:45:00,0.43,2928,9,68.2853648,1.004577,0.4329719,0.37,1.020883,0.45,1.020712,0.42,1.020537,"21","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10021",2016-11-28 22:00:00,0.37,2419,7,75.556294,1.004577,0.4329719,0.45,1.020883,0.42,1.020712,0.27,1.118771,"22","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10021",2016-11-28 22:15:00,0.45,2900,7,75.556294,1.004577,0.4329719,0.42,1.020883,0.27,1.118968,0.23,1.167888,"22","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10021",2016-11-28 22:30:00,0.42,2748,9,75.556294,1.004577,0.4329719,0.27,1.11914,0.23,1.168095,0.19,1.118771,"22","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10021",2016-11-28 22:45:00,0.27,1744,6,82.827312,1.004577,0.4329719,0.23,1.168268,0.19,1.118968,0.21,1.167888,"22","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10021",2016-11-28 23:00:00,0.23,1471,4,86.462784,1.004577,0.4329719,0.19,1.11914,0.21,1.168095,0.15,1.167888,"23","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10021",2016-11-28 23:15:00,0.19,1231,4,82.827312,1.004577,0.4329719,0.21,1.168268,0.15,1.168095,0.14,1.217005,"23","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10021",2016-11-28 23:30:00,0.21,1312,4,86.462784,1.004577,0.4329719,0.15,1.168268,0.14,1.217223,0.13,1.266122,"23","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10021",2016-11-28 23:45:00,0.15,992,3,86.462784,1.004577,0.4329719,0.14,1.217397,0.13,1.266351,0.1,1.167888,"23","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10021",2016-11-29 00:00:00,0.14,920,2,90.098256,1.004577,0.4329719,0.13,1.266525,0.1,1.168095,0.09,1.315239,"00","Monday","28","11",2016-11-29,"martes","laborable",NA,NA
"PM10021",2016-11-29 00:15:00,0.13,804,3,93.733728,1.004577,0.4329719,0.1,1.168268,0.09,1.315479,0.07,1.167888,"00","Monday","28","11",2016-11-29,"martes","laborable",NA,NA
"PM10021",2016-11-29 00:30:00,0.1,600,2,86.462784,1.004577,0.4329719,0.09,1.315654,0.07,1.168095,0.05,1.364356,"00","Monday","28","11",2016-11-29,"martes","laborable",NA,NA
"PM10021",2016-11-29 00:45:00,0.09,488,2,97.3692,1.004577,0.4329719,0.07,1.168268,0.05,1.364606,0.04,1.413473,"00","Monday","28","11",2016-11-29,"martes","laborable",NA,NA
"PM10091",2016-11-28 01:00:00,0.06,416,1,101.004672,1.338153,0.4815085,0.04,1.463039,0.03,1.364606,0.05,1.413473,"01","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10091",2016-11-28 01:15:00,0.04,255,0,108.27569,1.338153,0.4815085,0.03,1.364782,0.05,1.413734,0.04,1.217005,"01","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10091",2016-11-28 01:30:00,0.03,230,0,101.004672,1.338153,0.4815085,0.05,1.413911,0.04,1.217223,0.05,0.9714195,"01","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10091",2016-11-28 01:45:00,0.05,316,0,104.640218,1.338153,0.4815085,0.04,1.217397,0.05,0.9715846,0.04,1.511707,"01","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10091",2016-11-28 02:00:00,0.04,205,0,90.098256,1.338153,0.4815085,0.05,0.9717544,0.04,1.51199,0.03,1.266122,"02","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10091",2016-11-28 02:15:00,0.05,371,1,71.9208442,1.338153,0.4815085,0.04,1.512167,0.03,1.266351,0.03,0.7749512,"02","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10091",2016-11-28 02:30:00,0.04,232,1,111.911162,1.338153,0.4815085,0.03,1.266525,0.03,0.7750737,0.02,0.6275999,"02","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10091",2016-11-28 02:45:00,0.03,192,0,93.733728,1.338153,0.4815085,0.03,0.7752406,0.02,0.6276906,0.02,1.217005,"02","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10091",2016-11-28 03:00:00,0.03,129,1,57.3789192,1.338153,0.4815085,0.02,0.6278552,0.02,1.217223,0.03,0.7258341,"03","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10091",2016-11-28 03:15:00,0.02,121,0,46.4724736,1.338153,0.4815085,0.02,1.217397,0.03,0.725946,0.01,0.1364292,"03","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10091",2016-11-28 03:30:00,0.02,137,0,90.098256,1.338153,0.4815085,0.03,0.7261121,0.01,0.1364134,0.03,0.3328975,"03","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10091",2016-11-28 03:45:00,0.03,144,0,53.7434324,1.338153,0.4815085,0.01,0.1365706,0.03,0.3329243,0.03,1.315239,"03","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10091",2016-11-28 04:00:00,0.01,79,0,10.11765,1.338153,0.4815085,0.03,0.3330845,0.03,1.315479,0.03,0.9223024,"04","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10091",2016-11-28 04:15:00,0.03,143,1,24.659575,1.338153,0.4815085,0.03,1.315654,0.03,0.9224569,0.03,1.315239,"04","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10091",2016-11-28 04:30:00,0.03,196,0,97.3692,1.338153,0.4815085,0.03,0.9226259,0.03,1.315479,0.05,1.413473,"04","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10091",2016-11-28 04:45:00,0.03,209,1,68.2853648,1.338153,0.4815085,0.03,1.315654,0.05,1.413734,0.06,1.511707,"04","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10091",2016-11-28 05:00:00,0.03,204,0,97.3692,1.338153,0.4815085,0.05,1.413911,0.06,1.51199,0.09,1.511707,"05","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10091",2016-11-28 05:15:00,0.05,280,1,104.640218,1.338153,0.4815085,0.06,1.512167,0.09,1.51199,0.1,1.46259,"05","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10091",2016-11-28 05:30:00,0.06,441,1,111.911162,1.338153,0.4815085,0.09,1.512167,0.1,1.462862,0.16,1.46259,"05","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10091",2016-11-28 05:45:00,0.09,581,1,111.911162,1.338153,0.4815085,0.1,1.463039,0.16,1.462862,0.23,1.511707,"05","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10091",2016-11-28 06:00:00,0.1,688,1,108.27569,1.338153,0.4815085,0.16,1.463039,0.23,1.51199,0.34,1.364356,"06","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10091",2016-11-28 06:15:00,0.16,1043,2,108.27569,1.338153,0.4815085,0.23,1.512167,0.34,1.364606,0.45,1.364356,"06","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10091",2016-11-28 06:30:00,0.23,1527,4,111.911162,1.338153,0.4815085,0.34,1.364782,0.45,1.364606,0.61,1.217005,"06","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10091",2016-11-28 06:45:00,0.34,2284,6,101.004672,1.338153,0.4815085,0.45,1.364782,0.61,1.217223,0.77,1.118771,"06","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10091",2016-11-28 07:00:00,0.45,3092,8,101.004672,1.338153,0.4815085,0.61,1.217397,0.77,1.118968,0.82,0.9223024,"07","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10091",2016-11-28 07:15:00,0.61,4272,10,90.098256,1.338153,0.4815085,0.77,1.11914,0.82,0.9224569,0.89,0.676717,"07","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10091",2016-11-28 07:30:00,0.77,5424,13,82.827312,1.338153,0.4815085,0.82,0.9226259,0.89,0.6768183,0.87,0.5293658,"07","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10091",2016-11-28 07:45:00,0.82,6000,15,68.2853648,1.338153,0.4815085,0.89,0.6769837,0.87,0.5294352,0.91,0.6275999,"07","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10091",2016-11-28 08:00:00,0.89,6540,18,50.107953,1.338153,0.4815085,0.87,0.5295983,0.91,0.6276906,0.91,0.3820145,"08","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10091",2016-11-28 08:15:00,0.87,6348,20,39.2015074,1.338153,0.4815085,0.91,0.6278552,0.91,0.382052,0.84,0.676717,"08","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10091",2016-11-28 08:30:00,0.91,6604,19,46.4724736,1.338153,0.4815085,0.91,0.3822129,0.84,0.6768183,0.8,0.9223024,"08","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10091",2016-11-28 08:45:00,0.91,6608,20,28.2950618,1.338153,0.4815085,0.84,0.6769837,0.8,0.9224569,0.87,0.676717,"08","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10091",2016-11-28 09:00:00,0.84,6100,17,50.107953,1.338153,0.4815085,0.8,0.9226259,0.87,0.6768183,0.84,0.676717,"09","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10091",2016-11-28 09:15:00,0.8,5712,14,68.2853648,1.338153,0.4815085,0.87,0.6769837,0.84,0.6768183,0.78,0.7749512,"09","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10091",2016-11-28 09:30:00,0.87,6308,17,50.107953,1.338153,0.4815085,0.84,0.6769837,0.78,0.7750737,0.64,1.069654,"09","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10091",2016-11-28 09:45:00,0.84,5980,18,50.107953,1.338153,0.4815085,0.78,0.7752406,0.64,1.06984,0.66,1.069654,"09","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10091",2016-11-28 10:00:00,0.78,5529,16,57.3789192,1.338153,0.4815085,0.64,1.070011,0.66,1.06984,0.67,0.9714195,"10","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10091",2016-11-28 10:15:00,0.64,4419,12,79.19184,1.338153,0.4815085,0.66,1.070011,0.67,0.9715846,0.7,1.020537,"10","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10091",2016-11-28 10:30:00,0.66,4476,12,79.19184,1.338153,0.4815085,0.67,0.9717544,0.7,1.020712,0.67,0.8731853,"10","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10091",2016-11-28 10:45:00,0.67,4667,13,71.9208442,1.338153,0.4815085,0.7,1.020883,0.67,0.8733292,0.72,0.9714195,"10","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10091",2016-11-28 11:00:00,0.7,4804,13,75.556294,1.338153,0.4815085,0.67,0.8734975,0.72,0.9715846,0.71,0.9223024,"11","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10091",2016-11-28 11:15:00,0.67,4723,14,64.6498854,1.338153,0.4815085,0.72,0.9717544,0.71,0.9224569,0.7,0.9714195,"11","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10091",2016-11-28 11:30:00,0.72,5048,14,71.9208442,1.338153,0.4815085,0.71,0.9226259,0.7,0.9715846,0.67,0.9714195,"11","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10091",2016-11-28 11:45:00,0.71,5000,13,68.2853648,1.338153,0.4815085,0.7,0.9717544,0.67,0.9715846,0.7,0.9223024,"11","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10091",2016-11-28 12:00:00,0.7,4744,13,71.9208442,1.338153,0.4815085,0.67,0.9717544,0.7,0.9224569,0.71,0.8731853,"12","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10091",2016-11-28 12:15:00,0.67,4572,12,71.9208442,1.338153,0.4815085,0.7,0.9226259,0.71,0.8733292,0.71,0.9223024,"12","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10091",2016-11-28 12:30:00,0.7,4900,13,68.2853648,1.338153,0.4815085,0.71,0.8734975,0.71,0.9224569,0.71,1.069654,"12","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10091",2016-11-28 12:45:00,0.71,5025,14,64.6498854,1.338153,0.4815085,0.71,0.9226259,0.71,1.06984,0.77,0.9223024,"12","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10091",2016-11-28 13:00:00,0.71,4971,14,68.2853648,1.338153,0.4815085,0.71,1.070011,0.77,0.9224569,0.78,0.9223024,"13","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10091",2016-11-28 13:15:00,0.71,4952,13,79.19184,1.338153,0.4815085,0.77,0.9226259,0.78,0.9224569,0.78,0.9223024,"13","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10091",2016-11-28 13:30:00,0.77,5445,15,68.2853648,1.338153,0.4815085,0.78,0.9226259,0.78,0.9224569,0.87,0.8240682,"13","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10091",2016-11-28 13:45:00,0.78,5500,15,68.2853648,1.338153,0.4815085,0.78,0.9226259,0.87,0.8242015,0.87,0.4311316,"13","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10091",2016-11-28 14:00:00,0.78,5660,15,68.2853648,1.338153,0.4815085,0.87,0.824369,0.87,0.4311797,0.75,1.020537,"14","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10091",2016-11-28 14:15:00,0.87,6328,16,61.0143986,1.338153,0.4815085,0.87,0.4313414,0.75,1.020712,0.72,1.020537,"14","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10091",2016-11-28 14:30:00,0.87,6296,18,31.9305412,1.338153,0.4815085,0.75,1.020883,0.72,1.020712,0.87,0.7258341,"14","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10091",2016-11-28 14:45:00,0.75,5427,13,75.556294,1.338153,0.4815085,0.72,1.020883,0.87,0.725946,0.92,0.2346633,"14","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10091",2016-11-28 15:00:00,0.72,5076,13,75.556294,1.338153,0.4815085,0.87,0.7261121,0.92,0.2346688,0.77,0.8731853,"15","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM10091",2016-11-28 15:15:00,0.87,6348,16,53.7434324,1.338153,0.4815085,0.92,0.2348276,0.77,0.8733292,0.78,0.8731853,"15","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
